EventDate,EventName,Quantity,Price,Merchandise_Sales,Concession_Sales
2018-01-24 16:30:00,Phantom Thread,14,111.0,0.0,60.0
2018-01-24 19:30:00,Phantom Thread,25,229.0,0.0,76.0
2018-01-25 16:30:00,Phantom Thread,10,77.25,0.0,39.75
2018-01-25 19:30:00,Phantom Thread,38,352.5,20.0,114.75
2018-01-26 16:30:00,Phantom Thread,25,198.75,0.0,81.0
2018-01-26 19:30:00,Phantom Thread,94,822.0,0.0,245.5
2018-01-26 22:00:00,Mary and the Witch's Flower,121,1079.75,0.0,306.5
2018-01-27 11:30:00,Mary and the Witch's Flower,77,588.25,0.0,221.5
2018-01-27 14:00:00,Phantom Thread,22,149.25,0.0,63.5
2018-01-27 16:30:00,Phantom Thread,25,198.0,0.0,115.0
2018-01-27 19:30:00,Phantom Thread,71,570.75,10.0,195.5
2018-01-27 22:00:00,Mary and the Witch's Flower,123,1119.75,0.0,248.75
2018-01-28 11:30:00,Mary and the Witch's Flower,86,660.75,0.0,234.5
2018-01-28 14:00:00,Phantom Thread,23,158.0,20.0,52.5
2018-01-28 16:30:00,Phantom Thread,48,381.5,0.0,142.25
2018-01-28 19:30:00,On the Beach at Night Alone,17,161.0,20.0,16.5
2018-01-29 16:30:00,Phantom Thread,7,57.0,0.0,23.5
2018-01-29 19:30:00,On the Beach at Night Alone,16,144.0,0.0,59.5
2018-01-30 16:30:00,Phantom Thread,9,69.0,0.0,24.5
2018-01-30 19:15:00,Mary and the Witch's Flower,113,985.0,10.0,307.75
2018-01-31 16:30:00,Phantom Thread,16,126.75,0.0,33.5
2018-01-31 19:30:00,On the Beach at Night Alone,19,126.5,10.0,57.5
2018-02-01 16:30:00,Phantom Thread,20,159.0,0.0,72.0
2018-02-01 19:30:00,Phantom Thread,29,230.75,0.0,90.0
2018-02-02 16:30:00,The Shape of Water,42,330.0,20.0,154.5
2018-02-02 19:15:00,The Shape of Water,186,1635.25,0.0,622.75
2018-02-02 22:00:00,Indiana Jones and the Last Crusade,41,320.0,40.0,204.75
2018-02-03 12:00:00,Monty Python and the Holy Grail,24,193.25,0.0,90.0
2018-02-03 14:00:00,The Shape of Water,42,333.75,0.0,162.5
2018-02-03 16:30:00,The Shape of Water,99,732.0,0.0,375.0
2018-02-03 19:15:00,The Shape of Water,179,1648.75,0.0,355.75
2018-02-03 22:00:00,Monty Python and the Holy Grail,37,328.0,0.0,166.0
2018-02-04 14:00:00,The Shape of Water,86,651.0,0.0,254.0
2018-02-04 16:30:00,The Shape of Water,33,259.5,0.0,70.5
2018-02-04 19:30:00,Monty Python and the Holy Grail,18,158.25,0.0,63.5
2018-02-05 16:30:00,The Shape of Water,15,118.5,0.0,56.5
2018-02-05 19:15:00,The Shape of Water,29,265.5,0.0,67.5
2018-02-06 16:30:00,The Shape of Water,17,135.75,0.0,53.5
2018-02-06 19:15:00,The Shape of Water,73,616.25,15.0,257.0
2018-02-07 16:30:00,The Shape of Water,14,100.5,0.0,33.5
2018-02-07 19:15:00,The Shape of Water,54,466.75,0.0,217.75
2018-02-08 16:30:00,The Shape of Water,11,84.75,0.0,39.25
2018-02-08 19:15:00,The Shape of Water,53,492.75,0.0,116.0
2018-02-09 16:30:00,The Shape of Water,14,108.75,0.0,45.0
2018-02-09 19:30:00,The Shape of Water,72,635.75,0.0,177.5
2018-02-09 22:00:00,Tommy,20,136.0,0.0,72.0
2018-02-10 13:30:00,The Shape of Water,42,302.5,0.0,152.5
2018-02-10 16:30:00,The Shape of Water,49,375.5,40.0,111.0
2018-02-10 19:30:00,The Shape of Water,48,383.0,0.0,145.0
2018-02-10 22:00:00,Rollerball,16,104.0,0.0,68.5
2018-02-11 13:30:00,The Shape of Water,46,368.0,0.0,100.75
2018-02-11 16:30:00,The Shape of Water,18,144.75,0.0,56.0
2018-02-11 19:30:00,The Shape of Water,14,134.75,0.0,56.0
2018-02-12 16:30:00,The Shape of Water,8,64.5,0.0,29.5
2018-02-12 19:30:00,Gattaca,110,989.0,0.0,296.5
2018-02-13 16:30:00,The Shape of Water,4,32.25,0.0,17.0
2018-02-13 19:30:00,The Shape of Water,19,178.75,0.0,34.0
2018-02-14 16:30:00,The Shape of Water,23,146.0,0.0,88.5
2018-02-14 19:30:00,Casablanca,154,1208.0,0.0,542.0
2018-02-15 16:30:00,The Shape of Water,7,54.0,0.0,14.5
2018-02-15 19:30:00,The Shape of Water,37,347.75,0.0,130.0
2018-02-16 16:30:00,The Shape of Water,33,254.25,0.0,84.5
2018-02-16 19:30:00,The Wound,9,78.0,0.0,38.5
2018-02-16 22:00:00,Get Out,46,336.0,0.0,102.5
2018-02-17 13:30:00,The Shape of Water,41,329.25,0.0,119.0
2018-02-17 16:30:00,The Shape of Water,77,619.5,0.0,269.75
2018-02-17 19:30:00,The Wound,8,68.25,0.0,26.5
2018-02-17 22:00:00,Get Out,43,336.0,20.0,164.75
2018-02-18 13:30:00,The Shape of Water,19,153.0,0.0,39.5
2018-02-18 16:30:00,The Shape of Water,31,247.5,0.0,92.5
2018-02-18 19:30:00,The Wound,24,207.0,0.0,65.5
2018-02-19 16:30:00,The Wound,7,48.0,0.0,22.5
2018-02-19 19:30:00,Ex Machina,70,622.5,0.0,213.75
2018-02-20 16:30:00,The Shape of Water,25,194.25,0.0,74.75
2018-02-20 19:30:00,The Wound,4,39.0,0.0,18.5
2018-02-21 16:30:00,The Wound,2,15.0,0.0,0.0
2018-02-21 19:30:00,Girlhood,16,148.25,0.0,61.0
2018-02-22 16:30:00,The Wound,1,8.25,0.0,5.0
2018-02-22 19:30:00,The Wound,15,137.25,10.0,28.0
2018-02-22 22:00:00,The Shape of Water,35,309.75,0.0,57.5
2018-02-23 17:00:00,The Oscar Nominated Short Films 2018: Animation,50,372.75,0.0,148.5
2018-02-23 19:30:00,The Oscar Nominated Short Films 2018: Live Action,87,734.0,10.0,202.5
2018-02-23 22:00:00,Space is the Place,27,192.0,10.0,82.5
2018-02-24 14:30:00,The Oscar Nominated Short Films 2018: Documentary,20,158.25,0.0,120.5
2018-02-24 17:00:00,The Oscar Nominated Short Films 2018: Documentary,46,342.75,0.0,91.0
2018-02-24 19:30:00,The Oscar Nominated Short Films 2018: Documentary,61,560.75,0.0,113.0
2018-02-24 22:00:00,Space is the Place,9,56.0,0.0,50.0
2018-02-25 14:00:00,The Oscar Nominated Short Films 2018: Animation,141,1107.25,0.0,175.75
2018-02-25 16:30:00,The Oscar Nominated Short Films 2018: Live Action,70,542.0,0.0,152.25
2018-02-25 19:00:00,Oscar Trivia Night,42,294.0,0.0,269.5
2018-02-26 17:00:00,The Oscar Nominated Short Films 2018: Documentary,33,236.75,0.0,20.5
2018-02-26 19:30:00,Close Encounters of the Third Kind,52,453.5,10.0,232.5
2018-02-27 16:30:00,The Oscar Nominated Short Films 2018: Live Action,97,707.25,0.0,295.25
2018-02-28 17:00:00,The Oscar Nominated Short Films 2018: Documentary,15,110.25,0.0,66.0
2018-02-28 19:30:00,Tell Them We Are Rising: The Story of Black Colleges and Universities,33,254.0,0.0,117.5
2018-03-01 17:00:00,The Oscar Nominated Short Films 2018: Animation,62,470.25,0.0,121.25
2018-03-01 19:30:00,The Oscar Nominated Short Films 2018: Documentary,23,194.75,0.0,43.5
2018-03-02 17:00:00,In the Fade,4,34.25,0.0,12.0
2018-03-02 19:30:00,In the Fade,17,135.5,0.0,91.5
2018-03-02 22:00:00,Have A Nice Day (Hao ji le),23,168.0,0.0,50.25
2018-03-03 12:00:00,The Oscar Nominated Short Films 2018: Animation,34,276.5,0.0,28.5
2018-03-03 14:30:00,The Oscar Nominated Short Films 2018: Live Action,40,327.5,0.0,78.5
2018-03-03 17:00:00,In the Fade,25,195.0,0.0,68.0
2018-03-03 19:30:00,In the Fade,33,310.0,0.0,114.75
2018-03-03 22:00:00,Have A Nice Day (Hao ji le),23,168.0,0.0,18.75
2018-03-04 12:00:00,The Oscar Nominated Short Films 2018: Documentary,23,181.5,0.0,54.5
2018-03-04 14:30:00,The Oscar Nominated Short Films 2018: Documentary,22,179.75,0.0,33.25
2018-03-04 17:00:00,In the Fade,12,99.0,0.0,27.5
2018-03-04 19:30:00,In the Fade,6,38.25,0.0,14.75
2018-03-05 17:00:00,In the Fade,8,56.25,0.0,35.25
2018-03-05 19:30:00,Empire of the Ants,36,282.5,0.0,159.0
2018-03-06 17:00:00,In the Fade,3,24.75,0.0,15.75
2018-03-06 19:30:00,Have a Nice Day,27,260.25,0.0,39.0
2018-03-07 17:00:00,In the Fade,3,26.25,0.0,10.25
2018-03-07 19:30:00,In the Fade,12,112.25,0.0,50.25
2018-03-08 17:00:00,In the Fade,12,99.75,0.0,34.0
2018-03-08 19:30:00,Femme Frontera Filmmaker Showcase,49,421.0,0.0,154.75
2018-03-09 17:00:00,Film Stars Don't Die in Liverpool,14,97.5,0.0,24.75
2018-03-09 19:30:00,Film Stars Don't Die in Liverpool,27,234.0,0.0,78.5
2018-03-09 22:00:00,Dirty Dancing,18,128.0,0.0,56.5
2018-03-10 14:00:00,The Shape of Water,32,270.25,0.0,103.5
2018-03-10 17:00:00,Film Stars Don't Die in Liverpool,25,206.75,0.0,61.0
2018-03-10 19:30:00,Film Stars Don't Die in Liverpool,24,213.75,10.0,78.25
2018-03-10 22:00:00,Flashdance,10,72.0,0.0,32.5
2018-03-11 14:00:00,The Shape of Water,54,446.5,0.0,242.0
2018-03-11 17:00:00,Film Stars Don't Die in Liverpool,20,165.25,0.0,68.0
2018-03-11 19:30:00,Film Stars Don't Die in Liverpool,10,76.5,0.0,28.25
2018-03-12 17:00:00,Film Stars Don't Die in Liverpool,11,75.0,20.0,42.75
2018-03-12 19:30:00,Robot & Frank,29,222.5,10.0,68.0
2018-03-13 17:00:00,Film Stars Don't Die in Liverpool,7,60.5,0.0,13.25
2018-03-13 19:30:00,Film Stars Don't Die in Liverpool,15,139.5,0.0,24.25
2018-03-14 17:00:00,Film Stars Don't Die in Liverpool,9,75.75,10.0,8.5
2018-03-14 19:30:00,Film Stars Don't Die in Liverpool,24,212.75,0.0,57.0
2018-03-15 17:00:00,Film Stars Don't Die in Liverpool,13,91.0,0.0,44.75
2018-03-15 19:30:00,Film Stars Don't Die in Liverpool,13,111.25,0.0,49.0
2018-03-16 17:00:00,A Fantastic Woman,23,180.5,0.0,75.5
2018-03-16 19:30:00,A Fantastic Woman,40,362.25,0.0,162.75
2018-03-17 14:00:00,A Fantastic Woman,17,133.25,0.0,26.75
2018-03-17 17:00:00,A Fantastic Woman,22,185.75,0.0,110.0
2018-03-17 19:30:00,A Fantastic Woman,30,281.25,0.0,70.5
2018-03-18 14:00:00,A Fantastic Woman,19,161.0,0.0,50.0
2018-03-18 17:00:00,A Fantastic Woman,23,184.25,0.0,67.0
2018-03-18 19:30:00,A Fantastic Woman,17,155.25,20.0,49.25
2018-03-19 17:00:00,A Fantastic Woman,18,133.25,0.0,56.25
2018-03-19 19:30:00,Obit.,56,330.0,0.0,189.0
2018-03-20 17:00:00,A Fantastic Woman,10,81.5,0.0,16.0
2018-03-20 19:30:00,A Fantastic Woman,17,155.5,0.0,58.25
2018-03-21 17:00:00,A Fantastic Woman,7,59.0,0.0,26.75
2018-03-21 19:30:00,A Fantastic Woman,31,285.0,0.0,56.0
2018-03-22 17:00:00,A Fantastic Woman,18,141.25,0.0,37.25
2018-03-22 19:30:00,A Fantastic Woman,31,282.5,0.0,102.75
2018-03-23 16:00:00,The Party,16,122.25,0.0,38.0
2018-03-23 18:00:00,The Party,20,169.0,0.0,46.75
2018-03-23 20:00:00,The Party,34,323.25,0.0,111.5
2018-03-23 22:00:00,"I, Tonya",43,336.0,0.0,146.5
2018-03-24 14:30:00,"I, Tonya",41,317.25,0.0,134.0
2018-03-24 17:30:00,The Party,11,77.25,0.0,42.5
2018-03-24 19:30:00,The Party,19,183.25,0.0,68.75
2018-03-24 22:00:00,"I, Tonya",22,176.0,0.0,67.0
2018-03-25 14:30:00,"I, Tonya",52,391.5,0.0,163.5
2018-03-25 17:30:00,The Party,20,166.75,0.0,21.25
2018-03-25 19:30:00,The Party,11,86.0,0.0,22.0
2018-03-26 17:30:00,The Party,8,67.0,0.0,46.5
2018-03-26 19:30:00,A Matter of Life and Death,44,330.5,0.0,170.75
2018-03-27 17:30:00,The Party,11,93.25,0.0,57.25
2018-03-27 19:30:00,The Party,14,131.75,0.0,71.0
2018-03-28 17:30:00,The Party,6,48.0,0.0,36.75
2018-03-28 19:30:00,The Party,19,174.75,0.0,29.5
2018-03-29 18:00:00,The Party,11,91.0,0.0,30.25
2018-03-29 20:00:00,The Party,6,48.25,0.0,12.25
2018-03-30 17:00:00,The Insult,14,113.5,0.0,36.5
2018-03-30 19:30:00,The Insult,20,182.25,0.0,78.5
2018-03-30 22:00:00,Blade Runner 2049,3,24.0,0.0,176.75
2018-03-31 12:00:00,The 19th Annual Animation Show of Shows,40,343.0,0.0,67.0
2018-03-31 14:30:00,The Insult,11,88.75,0.0,26.75
2018-03-31 17:00:00,The Insult,17,141.25,0.0,29.5
2018-03-31 19:30:00,The Insult,26,240.75,0.0,71.25
2018-03-31 22:00:00,Blade Runner 2049,89,696.0,0.0,163.75
2018-04-01 12:00:00,The 19th Annual Animation Show of Shows,25,210.5,0.0,77.5
2018-04-01 14:30:00,The 19th Annual Animation Show of Shows,23,188.0,0.0,54.0
2018-04-01 17:00:00,The Insult,6,41.5,0.0,23.5
2018-04-01 19:30:00,The Insult,12,97.0,0.0,34.0
2018-04-02 17:00:00,The Insult,2,8.75,0.0,9.5
2018-04-02 19:30:00,Bombshell: The Hedy Lamarr Story,74,628.5,0.0,171.75
2018-04-03 17:00:00,Bombshell: The Hedy Lamarr Story,45,369.0,0.0,140.0
2018-04-03 19:30:00,The Insult,26,237.75,0.0,44.25
2018-04-04 17:00:00,The Insult,12,99.0,0.0,16.0
2018-04-04 19:30:00,Bombshell: The Hedy Lamarr Story,36,298.25,10.0,59.75
2018-04-04 22:00:00,Blade Runner 2049,39,304.0,0.0,158.25
2018-04-05 17:00:00,Bombshell: The Hedy Lamarr Story,50,411.75,0.0,168.75
2018-04-05 19:30:00,Blockers,1,0.0,0.0,475.25
2018-04-06 17:00:00,Leaning Into the Wind: Andy Goldsworthy,13,109.25,0.0,64.0
2018-04-06 19:30:00,Thoroughbreds,46,393.75,10.0,214.25
2018-04-06 22:00:00,The Grand Budapest Hotel,75,385.0,0.0,228.75
2018-04-07 12:00:00,The Grand Budapest Hotel,23,115.0,0.0,93.5
2018-04-07 14:30:00,Leaning Into the Wind: Andy Goldsworthy,20,170.5,0.0,60.5
2018-04-07 17:00:00,Thoroughbreds,49,411.25,0.0,216.25
2018-04-07 19:30:00,Thoroughbreds,58,554.75,10.0,136.5
2018-04-07 22:00:00,The Grand Budapest Hotel,56,280.0,0.0,148.0
2018-04-08 12:00:00,The Grand Budapest Hotel,1,5.0,0.0,217.25
2018-04-08 17:00:00,The Grand Budapest Hotel,47,235.0,0.0,177.25
2018-04-08 19:30:00,Leaning Into the Wind: Andy Goldsworthy,14,120.0,10.0,47.25
2018-04-09 17:00:00,Leaning Into the Wind: Andy Goldsworthy,19,141.5,0.0,88.25
2018-04-09 19:30:00,Thoroughbreds,33,302.25,0.0,91.0
2018-04-10 17:00:00,Thoroughbreds,22,188.75,0.0,101.25
2018-04-10 19:30:00,Leaning Into the Wind: Andy Goldsworthy,25,234.5,0.0,76.75
2018-04-11 17:00:00,Leaning Into the Wind: Andy Goldsworthy,13,109.5,0.0,10.5
2018-04-11 19:30:00,Thoroughbreds,40,385.5,0.0,100.5
2018-04-11 22:00:00,The Grand Budapest Hotel,44,220.0,20.0,143.75
2018-04-12 17:00:00,Leaning Into the Wind: Andy Goldsworthy,17,117.25,0.0,65.0
2018-04-12 19:30:00,Truth or Dare,5,0.0,0.0,344.75
2018-04-13 17:00:00,Isle of Dogs,63,517.0,10.0,215.5
2018-04-13 19:30:00,Isle of Dogs,227,2011.0,0.0,702.25
2018-04-13 22:00:00,Before We Vanish,25,176.0,10.0,111.25
2018-04-14 14:30:00,Isle of Dogs,52,412.25,0.0,206.0
2018-04-14 17:00:00,Isle of Dogs,82,688.5,0.0,256.75
2018-04-14 19:30:00,Isle of Dogs,169,1567.5,10.0,453.25
2018-04-14 22:00:00,Before We Vanish,15,120.0,10.0,36.25
2018-04-15 14:30:00,Isle of Dogs,89,698.5,0.0,327.5
2018-04-15 17:00:00,Isle of Dogs,77,658.25,0.0,257.0
2018-04-15 19:30:00,Isle of Dogs,76,722.0,0.0,208.75
2018-04-16 17:00:00,Isle of Dogs,10,67.75,0.0,57.5
2018-04-16 19:30:00,Isle of Dogs,98,892.0,0.0,402.25
2018-04-17 17:00:00,Isle of Dogs,8,67.0,0.0,37.5
2018-04-17 19:30:00,Isle of Dogs,39,347.75,0.0,186.25
2018-04-18 17:00:00,Isle of Dogs,8,67.0,0.0,22.0
2018-04-18 19:30:00,Isle of Dogs,34,323.0,0.0,93.0
2018-04-18 22:00:00,Before We Vanish,18,144.0,0.0,51.25
2018-04-19 17:00:00,Isle of Dogs,28,238.25,0.0,67.25
2018-04-19 19:30:00,Isle of Dogs,46,407.75,20.0,155.0
2018-04-19 22:00:00,Before We Vanish,10,80.0,0.0,16.0
2018-04-20 17:00:00,Isle of Dogs,34,285.5,0.0,111.25
2018-04-20 19:30:00,Isle of Dogs,42,367.75,0.0,333.75
2018-04-20 22:00:00,Beyond the Valley of the Dolls,23,184.0,0.0,67.5
2018-04-21 17:00:00,Isle of Dogs,67,564.0,0.0,564.25
2018-04-21 19:30:00,Isle of Dogs,114,1060.5,0.0,374.5
2018-04-21 22:00:00,Beyond the Valley of the Dolls,13,96.0,0.0,78.25
2018-04-22 12:00:00,Isle of Dogs,2,17.5,0.0,19.5
2018-04-22 14:30:00,Isle of Dogs,44,370.0,0.0,96.25
2018-04-22 17:00:00,Isle of Dogs,50,413.0,10.0,175.5
2018-04-22 19:30:00,Isle of Dogs,45,392.75,0.0,118.25
2018-04-23 17:00:00,Isle of Dogs,21,170.0,0.0,42.75
2018-04-23 19:30:00,The Passion of Joan of Arc,45,372.5,0.0,107.25
2018-04-24 19:30:00,Isle of Dogs,63,575.5,0.0,395.75
2018-04-25 17:00:00,Isle of Dogs,27,223.25,0.0,43.0
2018-04-25 19:30:00,Isle of Dogs,40,366.75,0.0,176.75
2018-04-25 22:00:00,Beyond the Valley of the Dolls,8,56.0,0.0,11.5
2018-04-26 17:00:00,Isle of Dogs,8,68.5,0.0,24.5
2018-04-26 19:30:00,Isle of Dogs,30,280.25,0.0,100.0
2018-04-26 22:00:00,Beyond the Valley of the Dolls,3,8.0,0.0,9.0
2018-04-27 17:15:00,Isle of Dogs,6,48.0,0.0,16.5
2018-04-27 19:30:00,Isle of Dogs,41,393.25,0.0,197.75
2018-04-27 22:00:00,Superman,6,32.0,0.0,40.5
2018-04-28 14:30:00,Isle of Dogs,11,87.5,0.0,25.5
2018-04-28 17:00:00,Isle of Dogs,28,234.25,0.0,102.5
2018-04-28 19:30:00,Isle of Dogs,54,508.0,0.0,146.5
2018-04-28 22:00:00,Superman,12,96.0,0.0,51.0
2018-04-29 11:30:00,Superman,4,31.5,0.0,36.0
2018-04-29 14:30:00,Isle of Dogs,18,153.0,0.0,91.25
2018-04-29 17:00:00,Isle of Dogs,5,41.5,0.0,40.0
2018-04-29 19:30:00,Isle of Dogs,24,222.75,0.0,55.5
2018-04-30 19:30:00,Isle of Dogs,15,138.75,0.0,61.25
2018-05-01 17:15:00,Isle of Dogs,6,42.25,0.0,5.5
2018-05-01 19:30:00,Suspiria (1977),122,1151.0,0.0,483.75
2018-05-02 17:15:00,Isle of Dogs,6,41.0,0.0,17.25
2018-05-02 19:30:00,Isle of Dogs,15,143.5,0.0,41.5
2018-05-02 22:00:00,Isle of Dogs,6,48.0,0.0,0.0
2018-05-03 17:15:00,Isle of Dogs,12,99.75,0.0,41.75
2018-05-03 19:30:00,Isle of Dogs,43,386.25,0.0,126.5
2018-05-03 22:00:00,Superman,8,64.0,0.0,44.75
2018-05-04 17:00:00,Lean on Pete,25,203.75,0.0,44.0
2018-05-04 19:30:00,Lean on Pete,45,402.5,0.0,117.5
2018-05-04 22:00:00,The Texas Chainsaw Massacre 2,14,96.0,0.0,18.0
2018-05-05 14:30:00,Lean on Pete,16,131.0,0.0,48.25
2018-05-05 17:00:00,Lean on Pete,29,241.75,0.0,33.5
2018-05-05 19:30:00,Lean on Pete,37,328.5,0.0,150.25
2018-05-05 22:00:00,The Texas Chainsaw Massacre 2,7,56.0,0.0,29.75
2018-05-06 14:30:00,Lean on Pete,53,435.25,20.0,111.25
2018-05-06 17:00:00,Lean on Pete,25,211.25,0.0,97.25
2018-05-06 19:30:00,Lean on Pete,12,111.75,20.0,18.0
2018-05-07 17:00:00,Lean on Pete,15,123.0,0.0,48.75
2018-05-07 19:30:00,Lean on Pete,12,108.25,0.0,37.5
2018-05-08 16:45:00,Lean on Pete,26,214.0,0.0,53.5
2018-05-08 19:15:00,Amadeus: The Director's Cut,100,886.0,0.0,312.75
2018-05-09 17:00:00,Lean on Pete,18,151.5,0.0,63.0
2018-05-09 19:30:00,Lean on Pete,17,153.0,0.0,48.5
2018-05-09 22:00:00,The Texas Chainsaw Massacre 2,12,80.0,0.0,42.75
2018-05-10 17:00:00,Lean on Pete,10,81.5,0.0,36.25
2018-05-10 19:30:00,Lean on Pete,11,96.5,30.0,50.0
2018-05-10 22:00:00,The Texas Chainsaw Massacre 2,5,40.0,0.0,30.25
2018-05-11 19:30:00,Lean on Pete,27,254.75,0.0,77.0
2018-05-11 22:00:00,Brain Damage,14,88.0,0.0,56.5
2018-05-12 14:30:00,Lean on Pete,18,138.25,0.0,55.25
2018-05-12 17:00:00,Lean on Pete,25,207.5,0.0,121.25
2018-05-12 19:30:00,Lean on Pete,34,315.5,0.0,106.5
2018-05-12 22:00:00,Brain Damage,9,72.0,0.0,53.25
2018-05-13 14:30:00,Lean on Pete,22,182.0,0.0,91.0
2018-05-13 17:00:00,Lean on Pete,16,126.0,0.0,33.75
2018-05-13 19:30:00,Lean on Pete,10,84.5,0.0,9.0
2018-05-14 17:00:00,Lean on Pete,4,32.0,0.0,21.25
2018-05-14 19:30:00,Lean on Pete,5,48.25,0.0,17.25
2018-05-15 17:00:00,Lean on Pete,1,8.0,0.0,7.0
2018-05-15 19:30:00,Lean on Pete,15,143.25,0.0,32.75
2018-05-16 17:00:00,Lean on Pete,5,42.25,0.0,21.0
2018-05-16 19:30:00,Lean on Pete,14,130.25,0.0,25.5
2018-05-17 17:00:00,Lean on Pete,18,152.25,0.0,75.5
2018-05-17 19:30:00,Annihilation,40,364.5,0.0,150.75
2018-05-18 17:00:00,You Were Never Really Here,12,84.5,0.0,56.75
2018-05-18 19:30:00,You Were Never Really Here,27,256.0,0.0,103.5
2018-05-18 22:00:00,Annihilation,41,328.0,0.0,172.25
2018-05-19 14:30:00,You Were Never Really Here,12,91.0,0.0,24.75
2018-05-19 17:00:00,You Were Never Really Here,6,52.5,20.0,15.5
2018-05-19 19:30:00,You Were Never Really Here,27,245.25,0.0,36.5
2018-05-19 22:00:00,Annihilation,33,264.0,10.0,97.0
2018-05-20 12:00:00,Annihilation,32,272.5,20.0,72.25
2018-05-20 14:45:00,You Were Never Really Here,18,156.0,0.0,51.0
2018-05-20 17:00:00,You Were Never Really Here,11,94.0,0.0,48.0
2018-05-20 19:30:00,You Were Never Really Here,26,252.25,0.0,85.5
2018-05-21 17:00:00,You Were Never Really Here,11,93.25,0.0,36.0
2018-05-21 19:30:00,You Were Never Really Here,26,225.25,0.0,116.25
2018-05-22 17:00:00,You Were Never Really Here,15,129.75,0.0,71.0
2018-05-22 19:30:00,All the Queen's Horses,138,1145.75,0.0,283.0
2018-05-23 17:00:00,You Were Never Really Here,17,144.25,0.0,65.5
2018-05-23 19:30:00,El Mar La Mar,12,90.0,0.0,53.5
2018-05-24 17:00:00,You Were Never Really Here,17,145.0,0.0,49.0
2018-05-24 19:30:00,RBG,28,243.0,0.0,86.75
2018-05-24 22:00:00,Annihilation,51,392.0,0.0,222.0
2018-05-25 17:00:00,RBG,42,350.25,0.0,105.25
2018-05-25 19:30:00,RBG,104,927.75,0.0,221.5
2018-05-25 22:00:00,The Endless,36,264.0,0.0,147.5
2018-05-26 12:30:00,All the Queen's Horses,71,586.0,0.0,130.75
2018-05-26 14:30:00,RBG,58,483.5,0.0,149.25
2018-05-26 17:00:00,RBG,41,338.5,0.0,129.0
2018-05-26 19:30:00,RBG,59,530.25,0.0,170.0
2018-05-26 22:00:00,The Endless,20,160.0,10.0,48.0
2018-05-27 12:30:00,All the Queen's Horses,69,563.5,0.0,152.5
2018-05-27 14:30:00,RBG,80,643.25,0.0,205.25
2018-05-27 17:00:00,RBG,75,621.5,0.0,159.5
2018-05-27 19:30:00,RBG,79,718.75,0.0,173.25
2018-05-28 17:00:00,RBG,89,706.75,0.0,222.5
2018-05-28 19:30:00,RBG,80,709.75,0.0,219.5
2018-05-29 17:00:00,RBG,68,538.0,0.0,213.75
2018-05-29 19:30:00,Carmen Jones,38,292.0,0.0,143.5
2018-05-30 17:00:00,RBG,64,536.25,0.0,210.5
2018-05-30 19:30:00,The Endless,43,406.5,0.0,143.0
2018-05-31 17:00:00,RBG,72,575.0,0.0,228.0
2018-05-31 19:30:00,RBG,103,967.75,0.0,304.5
2018-06-01 17:00:00,The Death of Stalin,30,236.0,0.0,101.5
2018-06-01 19:30:00,RBG,73,658.0,0.0,203.5
2018-06-01 22:00:00,Revenge,29,208.0,0.0,88.25
2018-06-02 12:00:00,RBG,24,180.5,0.0,57.75
2018-06-02 14:30:00,The Death of Stalin,18,134.0,0.0,41.5
2018-06-02 17:00:00,RBG,84,697.25,0.0,258.5
2018-06-02 19:30:00,The Death of Stalin,107,922.25,0.0,246.25
2018-06-02 22:00:00,Revenge,14,112.0,20.0,62.75
2018-06-03 12:00:00,The Death of Stalin,30,253.5,0.0,95.25
2018-06-03 14:30:00,RBG,63,528.75,0.0,162.75
2018-06-03 17:00:00,The Death of Stalin,50,419.5,0.0,186.25
2018-06-03 19:30:00,RBG,58,534.5,0.0,138.25
2018-06-04 17:00:00,RBG,60,487.25,0.0,139.0
2018-06-04 19:30:00,The Death of Stalin,36,328.5,20.0,120.0
2018-06-05 17:00:00,The Death of Stalin,22,185.75,0.0,81.25
2018-06-05 19:30:00,Filmworker,39,200.0,0.0,197.0
2018-06-06 16:00:00,RBG,50,410.0,0.0,135.0
2018-06-06 18:20:00,RBG,68,617.0,0.0,197.25
2018-06-06 20:45:00,Revenge,15,145.25,0.0,52.25
2018-06-07 16:00:00,RBG,34,278.0,30.0,67.25
2018-06-07 18:20:00,RBG,54,505.75,0.0,164.75
2018-06-07 20:45:00,The Death of Stalin,59,554.0,0.0,256.25
2018-06-08 17:00:00,RBG,2,16.75,0.0,156.0
2018-06-08 19:30:00,Disobedience,38,337.5,0.0,82.25
2018-06-08 22:00:00,The Black Cat,13,88.0,0.0,29.0
2018-06-09 12:00:00,RBG,102,844.5,0.0,129.0
2018-06-09 14:30:00,The Death of Stalin,37,313.25,0.0,104.75
2018-06-09 17:00:00,Oh Lucy!,37,295.75,0.0,71.0
2018-06-09 19:30:00,Disobedience,51,457.5,0.0,135.0
2018-06-09 22:00:00,The Black Cat,9,64.0,0.0,51.25
2018-06-10 12:00:00,Disobedience,10,86.0,0.0,12.0
2018-06-10 14:30:00,The Death of Stalin,40,337.25,0.0,176.75
2018-06-10 17:00:00,Disobedience,22,183.5,0.0,79.75
2018-06-10 19:30:00,RBG,73,680.25,0.0,225.0
2018-06-11 17:00:00,RBG,31,252.0,0.0,126.0
2018-06-11 19:30:00,Disobedience,26,209.0,0.0,104.0
